192.168.100.1 - - [25/Aug/2025:10:37:03 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:10:37:03 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:10:37:03 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:10:37:03 +0000] "GET / HTTP/1.0" 200 5 "-" "-" "-"
192.168.100.1 - - [25/Aug/2025:10:37:03 +0000] "GET / HTTP/1.1" 200 5 "-" "-" "-"
192.168.100.1 - - [25/Aug/2025:11:36:04 +0000] "GET / HTTP/1.0" 200 5 "-" "-" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET /status.jsp HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET /rs-status HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET / HTTP/1.0" 200 5 "-" "-" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET /master.jsp HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET /dfshealth.jsp HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET /robots.txt HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "PROPFIND / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET /flumemaster.jsp HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET /jobtracker.jsp HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET /nmaplowercheck1756121772 HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "GET / HTTP/1.1" 200 5 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "PROPFIND / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "POST /sdk HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [25/Aug/2025:11:36:12 +0000] "POST / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
